"No.","Time","Source","Destination","Protocol","Length","Info"
"1030","4.286342","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=398325 Ack=2671 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1031","4.286345","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=399695 Ack=2671 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1032","4.287174","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=2671 Ack=401065 Win=626 Len=0"
"1033","4.292627","205.185.216.42","192.168.43.243","HTTP","1368","HTTP/1.1 206 Partial Content  (application/octet-stream)"
"1034","4.309402","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=2677 Ack=456997 Win=2821 Len=0"
"1035","4.314853","2606:4700:20::6819:da15","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","TCP","74","443  >  55384 [ACK] Seq=1 Ack=371 Win=28672 Len=0"
"1036","4.315219","2606:4700:20::6819:da15","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","TLSv1.2","189","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1037","4.315459","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","2606:4700:20::6819:da15","TCP","74","55384  >  443 [ACK] Seq=371 Ack=116 Win=261888 Len=0"
"1038","4.316677","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","2606:4700:20::6819:da15","TLSv1.2","125","Change Cipher Spec, Encrypted Handshake Message"
"1039","4.318746","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","2606:4700:20::6819:da15","TLSv1.2","636","Application Data"
"1040","4.333040","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=2671 Ack=402379 Win=621 Len=0"
"1041","4.549156","2606:4700:20::6819:da15","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","TCP","74","443  >  55384 [ACK] Seq=116 Ack=984 Win=29696 Len=0"
"1042","4.549158","2606:4700:20::6819:da15","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","TLSv1.2","1284","Application Data"
"1043","4.549158","2606:4700:20::6819:da15","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","TLSv1.2","108","Application Data"
"1044","4.549513","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","2606:4700:20::6819:da15","TCP","74","55384  >  443 [ACK] Seq=984 Ack=1326 Win=260608 Len=0"
"1045","4.549801","2405:204:919e:7f6f:c9a4:1a10:85cb:e7af","2606:4700:20::6819:da15","TCP","74","55384  >  443 [ACK] Seq=984 Ack=1360 Win=262144 Len=0"
"1046","4.584429","192.168.43.243","205.185.216.42","HTTP","499","GET /filestreamingservice/files/c1371070-13b3-4765-9782-10e387096f42?P1=1539930398&P2=402&P3=2&P4=crnbcJQoqZ7M91qYa%2bPIAxUc4WhZu%2bGZZGw5VxKkqtZsI5ABTKXCwOkbUhzNNWSHY%2bEKbKs8Arxth14D4tFs%2bQ%3d%3d HTTP/1.1 "
"1047","4.683114","192.168.43.243","205.185.216.10","HTTP","500","GET /filestreamingservice/files/c1371070-13b3-4765-9782-10e387096f42?P1=1539930398&P2=402&P3=2&P4=crnbcJQoqZ7M91qYa%2bPIAxUc4WhZu%2bGZZGw5VxKkqtZsI5ABTKXCwOkbUhzNNWSHY%2bEKbKs8Arxth14D4tFs%2bQ%3d%3d HTTP/1.1 "
"1048","4.858610","205.185.216.42","192.168.43.243","TCP","54","80  >  55357 [ACK] Seq=402379 Ack=3116 Win=60 Len=0"
"1049","4.858611","205.185.216.42","192.168.43.243","TCP","54","[TCP Keep-Alive] 80  >  55357 [ACK] Seq=402378 Ack=3116 Win=60 Len=0"
"1050","4.858612","205.185.216.42","192.168.43.243","TCP","444","80  >  55357 [PSH, ACK] Seq=402379 Ack=3116 Win=60 Len=390 [TCP segment of a reassembled PDU]"
"1051","4.858613","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=402769 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1052","4.858617","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=404139 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1053","4.858618","205.185.216.42","192.168.43.243","TCP","1410","80  >  55357 [PSH, ACK] Seq=405509 Ack=3116 Win=60 Len=1356 [TCP segment of a reassembled PDU]"
"1054","4.858619","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=406865 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1055","4.858620","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=408235 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1056","4.858620","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=409605 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1057","4.858622","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=410975 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1058","4.858622","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=412345 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1059","4.858623","205.185.216.42","192.168.43.243","TCP","1396","80  >  55357 [PSH, ACK] Seq=413715 Ack=3116 Win=60 Len=1342 [TCP segment of a reassembled PDU]"
"1060","4.858624","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=415057 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1061","4.858625","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=416427 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1062","4.858626","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=417797 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1063","4.860687","192.168.43.243","205.185.216.42","TCP","54","[TCP Dup ACK 1040#1] 55357  >  80 [ACK] Seq=3116 Ack=402379 Win=621 Len=0"
"1064","4.861246","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=404139 Win=626 Len=0"
"1065","4.861656","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=406865 Win=626 Len=0"
"1066","4.862019","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=409605 Win=626 Len=0"
"1067","4.862293","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=412345 Win=626 Len=0"
"1068","4.862574","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=415057 Win=626 Len=0"
"1069","4.862828","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=417797 Win=626 Len=0"
"1070","4.863852","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=419167 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1071","4.863853","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=420537 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1072","4.863856","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=421907 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1073","4.863857","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=423277 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1074","4.863858","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=424647 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1075","4.863859","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=426017 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1076","4.863860","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=427387 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1077","4.863861","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=428757 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1078","4.863862","205.185.216.42","192.168.43.243","TCP","1368","80  >  55357 [PSH, ACK] Seq=430127 Ack=3116 Win=60 Len=1314 [TCP segment of a reassembled PDU]"
"1079","4.863863","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=431441 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1080","4.863863","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=432811 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1081","4.863864","205.185.216.42","192.168.43.243","TCP","1410","80  >  55357 [PSH, ACK] Seq=434181 Ack=3116 Win=60 Len=1356 [TCP segment of a reassembled PDU]"
"1082","4.863865","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=435537 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1083","4.863866","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=436907 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1084","4.863867","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=438277 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1085","4.863868","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=439647 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1086","4.863869","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=441017 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1087","4.863870","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=442387 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1088","4.863871","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=443757 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1089","4.863872","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=445127 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1090","4.867252","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=446497 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1091","4.867263","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=420537 Win=626 Len=0"
"1092","4.867565","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=447867 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1093","4.867748","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=423277 Win=626 Len=0"
"1094","4.867977","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=449237 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1095","4.867979","205.185.216.42","192.168.43.243","TCP","1368","80  >  55357 [PSH, ACK] Seq=450607 Ack=3116 Win=60 Len=1314 [TCP segment of a reassembled PDU]"
"1096","4.868005","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=426017 Win=626 Len=0"
"1097","4.868389","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=428757 Win=626 Len=0"
"1098","4.868644","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=431441 Win=626 Len=0"
"1099","4.868896","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=434181 Win=626 Len=0"
"1100","4.869149","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=436907 Win=626 Len=0"
"1101","4.869402","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=439647 Win=626 Len=0"
"1102","4.869647","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=442387 Win=626 Len=0"
"1103","4.869891","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=445127 Win=626 Len=0"
"1104","4.870148","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=447867 Win=626 Len=0"
"1105","4.870395","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=450607 Win=626 Len=0"
"1106","4.872702","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=451921 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1107","4.873342","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=453291 Win=626 Len=0"
"1108","4.873376","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=453291 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1109","4.873378","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=454661 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1110","4.874522","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=456031 Win=626 Len=0"
"1111","4.876098","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=456031 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1112","4.876475","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=457401 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1113","4.877492","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=458771 Win=626 Len=0"
"1114","4.877990","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=458771 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1115","4.882916","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=460141 Ack=3116 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1116","4.882920","205.185.216.10","192.168.43.243","TCP","444","80  >  55307 [PSH, ACK] Seq=456997 Ack=3123 Win=60 Len=390 [TCP segment of a reassembled PDU]"
"1117","4.882921","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=457387 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1118","4.883577","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=3116 Ack=461511 Win=626 Len=0"
"1119","4.883707","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=458757 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1120","4.884128","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=458757 Win=2825 Len=0"
"1121","4.887302","205.185.216.10","192.168.43.243","TCP","1410","80  >  55307 [PSH, ACK] Seq=460127 Ack=3123 Win=60 Len=1356 [TCP segment of a reassembled PDU]"
"1122","4.887744","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=461483 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1123","4.888021","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=461483 Win=2825 Len=0"
"1124","4.890349","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=462853 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1125","4.890812","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=464223 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1126","4.890855","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=464223 Win=2825 Len=0"
"1127","4.895740","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=465593 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1128","4.896281","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=466963 Win=2825 Len=0"
"1129","4.896778","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=466963 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1130","4.897447","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=468333 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1131","4.898140","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=469703 Win=2825 Len=0"
"1132","4.924257","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=469703 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1133","4.924259","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=471073 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1134","4.925172","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=472443 Win=2825 Len=0"
"1135","4.926366","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=472443 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1136","4.926369","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=473813 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1137","4.926373","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=475183 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1138","4.926374","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=476553 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1139","4.926376","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=477923 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1140","4.926377","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=479293 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1141","4.926378","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=480663 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1142","4.926380","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=482033 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1143","4.926381","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=483403 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1144","4.926383","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=484773 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1145","4.926385","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=486143 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1146","4.928891","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=487513 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1147","4.928893","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=488883 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1148","4.929248","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=475183 Win=2825 Len=0"
"1149","4.929307","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=490253 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1150","4.929629","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=477923 Win=2825 Len=0"
"1151","4.929895","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=480663 Win=2825 Len=0"
"1152","4.930146","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=483403 Win=2825 Len=0"
"1153","4.930401","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=486143 Win=2825 Len=0"
"1154","4.930674","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=488883 Win=2825 Len=0"
"1155","4.930960","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=491623 Win=2825 Len=0"
"1156","4.931804","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=491623 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1157","4.932779","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=492993 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1158","4.933214","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=494363 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1159","4.933451","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=494363 Win=2825 Len=0"
"1160","4.935895","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=495733 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1161","4.936326","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=497103 Win=2825 Len=0"
"1162","4.936360","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=497103 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1163","4.938670","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=498473 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1164","4.939114","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=499843 Win=2825 Len=0"
"1165","4.942174","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=499843 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1166","4.946668","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=501213 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1167","4.947178","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=502583 Win=2825 Len=0"
"1168","4.947658","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=502583 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1169","4.948139","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=503953 Ack=3123 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1170","4.948939","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=3123 Ack=505323 Win=2825 Len=0"
